id_transaction,id_date,id_hour,id_product,id_store,pos_transaction,id_promotion,sales_quantity,regular_unit_price,cost_unit_price,discount_unit_price,net_unit_price,extended_discount_price,extended_net_price,extended_cost_price,extended_gross_profit
4754,20251105,19,52,12,4754,1,1,330.0,165.0,0.0,330.0,0.0,330.0,165.0,165.0
4755,20251001,11,45,2,4755,1,1,501.0,240.48,0.0,501.0,0.0,501.0,240.48,260.52
4756,20250209,18,14,3,4756,1,1,460.0,266.79999999999995,0.0,460.0,0.0,460.0,266.79999999999995,193.20000000000005
4757,20250909,16,98,17,4757,1,1,436.0,200.56,0.0,436.0,0.0,436.0,200.56,235.44
4758,20250515,18,72,1,4758,1,1,385.0,196.35,0.0,385.0,0.0,385.0,196.35,188.65
4759,20251212,18,3,20,4759,1,1,522.0,307.97999999999996,0.0,522.0,0.0,522.0,307.97999999999996,214.02000000000004
4760,20250701,19,73,14,4760,1,1,326.0,211.9,0.0,326.0,0.0,326.0,211.9,114.1
4761,20250117,20,56,14,4761,1,1,475.0,351.5,0.0,475.0,0.0,475.0,351.5,123.5
4762,20250904,18,5,6,4762,1,1,598.0,400.66,0.0,598.0,0.0,598.0,400.66,197.33999999999997
4763,20250108,17,36,10,4763,1,1,807.0,516.48,0.0,807.0,0.0,807.0,516.48,290.52
4764,20250907,18,21,5,4764,1,1,382.0,210.10000000000002,0.0,382.0,0.0,382.0,210.10000000000002,171.89999999999998
4765,20250515,17,34,9,4765,1,1,460.0,372.6,0.0,460.0,0.0,460.0,372.6,87.39999999999998
4766,20250430,16,46,6,4766,1,2,378.0,211.68,0.0,378.0,0.0,756.0,423.36,332.64
4767,20250103,18,56,7,4767,1,1,595.0,446.25,0.0,595.0,0.0,595.0,446.25,148.75
4768,20250824,11,80,10,4768,1,2,578.0,369.92,0.0,578.0,0.0,1156.0,739.84,416.15999999999997
4769,20251221,16,46,18,4769,5,1,415.0,327.85,50.0,365.0,50.0,365.0,327.85,37.14999999999998
4770,20250225,18,89,20,4770,1,1,432.0,250.55999999999997,0.0,432.0,0.0,432.0,250.55999999999997,181.44000000000003
4771,20250714,19,72,20,4771,1,1,425.0,208.25,0.0,425.0,0.0,425.0,208.25,216.75
4772,20251223,15,99,9,4772,1,1,643.0,379.37,0.0,643.0,0.0,643.0,379.37,263.63
4773,20251104,11,7,5,4773,1,2,559.0,430.43,0.0,559.0,0.0,1118.0,860.86,257.14
4774,20251208,20,40,2,4774,1,1,428.0,209.72,0.0,428.0,0.0,428.0,209.72,218.28
4775,20250426,17,35,9,4775,1,1,440.0,316.8,0.0,440.0,0.0,440.0,316.8,123.19999999999999
4776,20250523,14,83,9,4776,1,1,223.0,151.64000000000001,0.0,223.0,0.0,223.0,151.64000000000001,71.35999999999999
4777,20250127,15,75,9,4777,1,1,483.0,313.95,0.0,483.0,0.0,483.0,313.95,169.05
4778,20251130,17,85,11,4778,1,1,526.0,362.94,0.0,526.0,0.0,526.0,362.94,163.06
4779,20251106,18,49,5,4779,1,1,557.0,384.33,0.0,557.0,0.0,557.0,384.33,172.67000000000002
4780,20251224,15,94,9,4780,1,2,656.0,262.40000000000003,0.0,656.0,0.0,1312.0,524.8000000000001,787.1999999999999
4781,20250206,19,58,3,4781,1,1,535.0,262.15,0.0,535.0,0.0,535.0,262.15,272.85
4782,20250308,20,5,7,4782,1,1,302.0,178.17999999999998,0.0,302.0,0.0,302.0,178.17999999999998,123.82000000000002
4783,20251119,15,64,8,4783,1,1,368.0,191.36,0.0,368.0,0.0,368.0,191.36,176.64
4784,20250321,20,90,3,4784,1,1,229.0,130.53,0.0,229.0,0.0,229.0,130.53,98.47
4785,20250204,20,11,17,4785,1,1,308.0,190.96,0.0,308.0,0.0,308.0,190.96,117.03999999999999
4786,20251126,16,87,14,4786,1,1,571.0,331.17999999999995,0.0,571.0,0.0,571.0,331.17999999999995,239.82000000000005
4787,20250419,20,40,6,4787,1,1,499.0,249.5,0.0,499.0,0.0,499.0,249.5,249.5
4788,20250604,18,94,2,4788,1,1,500.0,335.0,0.0,500.0,0.0,500.0,335.0,165.0
4789,20251011,19,66,1,4789,1,1,547.0,350.08,0.0,547.0,0.0,547.0,350.08,196.92000000000002
4790,20250112,14,36,14,4790,1,1,528.0,269.28000000000003,0.0,528.0,0.0,528.0,269.28000000000003,258.71999999999997
4791,20250320,17,74,13,4791,1,1,290.0,188.5,0.0,290.0,0.0,290.0,188.5,101.5
4792,20250801,14,60,15,4792,1,1,655.0,451.95,0.0,655.0,0.0,655.0,451.95,203.05
4793,20250628,20,3,6,4793,1,1,333.0,219.78,0.0,333.0,0.0,333.0,219.78,113.22
4794,20250201,18,64,14,4794,1,1,515.0,391.4,0.0,515.0,0.0,515.0,391.4,123.60000000000002
4795,20250417,17,21,11,4795,1,1,333.0,193.14,0.0,333.0,0.0,333.0,193.14,139.86
4796,20250611,14,76,2,4796,1,1,643.0,360.08000000000004,0.0,643.0,0.0,643.0,360.08000000000004,282.91999999999996
4797,20250430,15,60,19,4797,1,1,588.0,388.08000000000004,0.0,588.0,0.0,588.0,388.08000000000004,199.91999999999996
4798,20250803,14,41,2,4798,1,1,690.0,641.7,0.0,690.0,0.0,690.0,641.7,48.299999999999955
4799,20251006,19,76,5,4799,1,1,352.0,183.04000000000002,0.0,352.0,0.0,352.0,183.04000000000002,168.95999999999998
4800,20251128,18,13,9,4800,6,1,500.0,265.0,50.0,450.0,50.0,450.0,265.0,185.0
4801,20251108,16,24,16,4801,1,1,422.0,261.64,0.0,422.0,0.0,422.0,261.64,160.36
4803,20250816,18,2,14,4803,1,1,319.0,197.78,0.0,319.0,0.0,319.0,197.78,121.22
4804,20250508,18,3,14,4804,1,1,733.0,483.78000000000003,0.0,733.0,0.0,733.0,483.78000000000003,249.21999999999997
4805,20250504,17,100,2,4805,1,1,552.0,358.8,0.0,552.0,0.0,552.0,358.8,193.2
4806,20250711,19,80,6,4806,1,1,372.0,215.76,0.0,372.0,0.0,372.0,215.76,156.24
4807,20250118,18,94,7,4807,1,2,344.0,196.07999999999998,0.0,344.0,0.0,688.0,392.15999999999997,295.84000000000003
4808,20250314,15,60,17,4808,1,1,733.0,373.83,0.0,733.0,0.0,733.0,373.83,359.17
4809,20250823,13,75,11,4809,1,1,516.0,330.24,0.0,516.0,0.0,516.0,330.24,185.76
4810,20250131,17,73,14,4810,1,1,396.0,213.84,0.0,396.0,0.0,396.0,213.84,182.16
4811,20250901,12,37,14,4811,1,1,553.0,464.52,0.0,553.0,0.0,553.0,464.52,88.48000000000002
4812,20250223,17,72,16,4812,1,2,767.0,268.45,0.0,767.0,0.0,1534.0,536.9,997.1
4813,20250122,18,6,20,4813,1,1,629.0,364.82,0.0,629.0,0.0,629.0,364.82,264.18
4814,20251119,14,33,4,4814,1,1,659.0,434.94,0.0,659.0,0.0,659.0,434.94,224.06
4815,20250404,15,91,14,4815,1,1,448.0,313.59999999999997,0.0,448.0,0.0,448.0,313.59999999999997,134.40000000000003
4816,20250124,18,10,9,4816,1,2,548.0,312.35999999999996,0.0,548.0,0.0,1096.0,624.7199999999999,471.2800000000001
4817,20250714,17,88,9,4817,1,1,573.0,349.53,0.0,573.0,0.0,573.0,349.53,223.47000000000003
4818,20250207,14,66,2,4818,5,1,556.0,366.96000000000004,50.0,506.0,50.0,506.0,366.96000000000004,139.03999999999996
4819,20250708,21,70,5,4819,1,1,455.0,277.55,0.0,455.0,0.0,455.0,277.55,177.45
4820,20251110,19,25,20,4820,1,1,395.0,197.5,0.0,395.0,0.0,395.0,197.5,197.5
4822,20250318,12,47,10,4822,1,1,319.0,188.20999999999998,0.0,319.0,0.0,319.0,188.20999999999998,130.79000000000002
4823,20250103,18,78,7,4823,1,1,314.0,172.70000000000002,0.0,314.0,0.0,314.0,172.70000000000002,141.29999999999998
4824,20250527,20,70,3,4824,1,1,633.0,493.74,0.0,633.0,0.0,633.0,493.74,139.26
4825,20250709,20,11,3,4825,1,1,314.0,197.82,0.0,314.0,0.0,314.0,197.82,116.18
4826,20250827,17,72,6,4826,1,1,445.0,311.5,0.0,445.0,0.0,445.0,311.5,133.5
4827,20250207,20,15,9,4827,1,1,374.0,168.3,0.0,374.0,0.0,374.0,168.3,205.7
4828,20250906,17,78,2,4828,1,1,274.0,194.54,0.0,274.0,0.0,274.0,194.54,79.46000000000001
4829,20250724,20,17,5,4829,1,1,680.0,367.20000000000005,0.0,680.0,0.0,680.0,367.20000000000005,312.79999999999995
4830,20251125,17,77,19,4830,1,1,457.0,146.24,0.0,457.0,0.0,457.0,146.24,310.76
4832,20250620,14,99,19,4832,1,1,303.0,175.73999999999998,0.0,303.0,0.0,303.0,175.73999999999998,127.26000000000002
4833,20251209,15,45,16,4833,1,1,654.0,555.9,0.0,654.0,0.0,654.0,555.9,98.10000000000002
4834,20250606,19,2,2,4834,1,1,208.0,112.32000000000001,0.0,208.0,0.0,208.0,112.32000000000001,95.67999999999999
4835,20250412,20,99,8,4835,1,1,641.0,448.7,0.0,641.0,0.0,641.0,448.7,192.3
4836,20250902,19,26,15,4836,1,1,400.0,296.0,0.0,400.0,0.0,400.0,296.0,104.0
4837,20251007,20,67,6,4837,1,2,582.0,320.1,0.0,582.0,0.0,1164.0,640.2,523.8
4838,20250410,17,36,12,4838,1,1,182.0,98.28,0.0,182.0,0.0,182.0,98.28,83.72
4839,20250611,17,86,17,4839,1,1,585.0,362.7,0.0,585.0,0.0,585.0,362.7,222.3
4840,20251003,12,73,7,4840,1,1,598.0,430.56,0.0,598.0,0.0,598.0,430.56,167.44
4841,20251013,19,90,4,4841,1,1,645.0,483.75,0.0,645.0,0.0,645.0,483.75,161.25
4842,20250726,17,25,11,4842,1,1,520.0,249.6,0.0,520.0,0.0,520.0,249.6,270.4
4843,20251017,19,17,10,4843,1,1,619.0,371.4,0.0,619.0,0.0,619.0,371.4,247.60000000000002
4844,20250119,17,39,9,4844,1,1,589.0,353.4,0.0,589.0,0.0,589.0,353.4,235.60000000000002
4845,20251118,17,98,17,4845,1,1,513.0,307.8,0.0,513.0,0.0,513.0,307.8,205.2
4846,20250911,19,76,20,4846,1,1,236.0,122.72,0.0,236.0,0.0,236.0,122.72,113.28
4847,20251212,16,85,13,4847,1,1,381.0,300.99,0.0,381.0,0.0,381.0,300.99,80.00999999999999
4848,20251228,11,39,19,4848,2,2,422.0,265.86,211.0,211.0,422.0,422.0,531.72,-109.72000000000003
4849,20250729,18,38,17,4849,1,1,455.0,263.9,0.0,455.0,0.0,455.0,263.9,191.10000000000002
4850,20250209,20,50,5,4850,1,1,763.0,465.43,0.0,763.0,0.0,763.0,465.43,297.57
4851,20251026,16,46,20,4851,1,1,550.0,324.5,0.0,550.0,0.0,550.0,324.5,225.5
4852,20250903,17,74,2,4852,1,1,449.0,211.03,0.0,449.0,0.0,449.0,211.03,237.97
4853,20250822,19,6,14,4853,1,1,373.0,179.04,0.0,373.0,0.0,373.0,179.04,193.96
4854,20251017,17,59,14,4854,1,1,558.0,357.12,0.0,558.0,0.0,558.0,357.12,200.88
4855,20250922,14,81,16,4855,1,2,561.0,330.99,0.0,561.0,0.0,1122.0,661.98,460.02
4856,20250306,15,88,5,4856,1,1,538.0,317.41999999999996,0.0,538.0,0.0,538.0,317.41999999999996,220.58000000000004
4857,20251102,19,4,2,4857,1,1,465.0,320.84999999999997,0.0,465.0,0.0,465.0,320.84999999999997,144.15000000000003
4858,20251207,17,91,6,4858,1,1,337.0,165.13,0.0,337.0,0.0,337.0,165.13,171.87
4859,20251218,20,82,4,4859,6,1,541.0,340.83,50.0,491.0,50.0,491.0,340.83,150.17000000000002
4860,20250914,12,53,9,4860,1,1,688.0,495.35999999999996,0.0,688.0,0.0,688.0,495.35999999999996,192.64000000000004
4861,20250617,16,50,3,4861,1,1,627.0,401.28000000000003,0.0,627.0,0.0,627.0,401.28000000000003,225.71999999999997
4862,20250115,18,37,3,4862,1,1,649.0,467.28,0.0,649.0,0.0,649.0,467.28,181.72000000000003
4863,20250127,18,34,4,4863,1,1,173.0,96.88000000000001,0.0,173.0,0.0,173.0,96.88000000000001,76.11999999999999
4864,20250329,18,96,6,4864,1,1,693.0,471.24,0.0,693.0,0.0,693.0,471.24,221.76
4865,20250809,20,88,20,4865,2,2,244.0,170.79999999999998,122.0,122.0,244.0,244.0,341.59999999999997,-97.59999999999997
4866,20250219,19,15,13,4866,1,2,833.0,558.11,0.0,833.0,0.0,1666.0,1116.22,549.78
4867,20250602,18,42,20,4867,1,1,645.0,399.9,0.0,645.0,0.0,645.0,399.9,245.10000000000002
4868,20250401,14,74,11,4868,1,1,270.0,170.1,0.0,270.0,0.0,270.0,170.1,99.9
4869,20250519,17,74,13,4869,1,1,179.0,114.56,0.0,179.0,0.0,179.0,114.56,64.44
4870,20250228,18,2,20,4870,1,1,365.0,197.10000000000002,0.0,365.0,0.0,365.0,197.10000000000002,167.89999999999998
4871,20250118,16,33,7,4871,1,1,605.0,308.55,0.0,605.0,0.0,605.0,308.55,296.45
4872,20250915,17,34,2,4872,1,1,587.0,393.29,0.0,587.0,0.0,587.0,393.29,193.70999999999998
4873,20251013,14,6,7,4873,1,1,453.0,208.38,0.0,453.0,0.0,453.0,208.38,244.62
4874,20251029,20,8,1,4874,1,1,488.0,297.68,0.0,488.0,0.0,488.0,297.68,190.32
4875,20250311,16,26,12,4875,1,1,216.0,133.92,0.0,216.0,0.0,216.0,133.92,82.08000000000001
4876,20250404,14,15,4,4876,1,2,345.0,224.25,0.0,345.0,0.0,690.0,448.5,241.5
4877,20250323,18,97,2,4877,1,3,483.0,231.84,0.0,483.0,0.0,1449.0,695.52,753.48
4878,20250921,17,46,13,4878,1,1,424.0,339.20000000000005,0.0,424.0,0.0,424.0,339.20000000000005,84.79999999999995
4879,20250529,17,36,13,4879,1,1,383.0,237.46,0.0,383.0,0.0,383.0,237.46,145.54
4881,20250104,17,89,17,4881,1,2,457.0,269.63,0.0,457.0,0.0,914.0,539.26,374.74
4882,20250912,17,19,14,4882,1,1,429.0,223.08,0.0,429.0,0.0,429.0,223.08,205.92
4883,20250702,11,83,4,4883,3,2,181.0,99.55000000000001,90.5,90.5,181.0,181.0,199.10000000000002,-18.100000000000023
4884,20250729,13,2,6,4884,1,1,495.0,257.40000000000003,0.0,495.0,0.0,495.0,257.40000000000003,237.59999999999997
4885,20251122,19,20,13,4885,1,1,681.0,381.36,0.0,681.0,0.0,681.0,381.36,299.64
4886,20250522,17,20,9,4886,1,1,407.0,284.9,0.0,407.0,0.0,407.0,284.9,122.10000000000002
4887,20250320,11,66,16,4887,1,1,312.0,168.48000000000002,0.0,312.0,0.0,312.0,168.48000000000002,143.51999999999998
4888,20250314,14,10,17,4888,1,1,505.0,191.9,0.0,505.0,0.0,505.0,191.9,313.1
4889,20251030,16,94,17,4889,1,1,485.0,242.5,0.0,485.0,0.0,485.0,242.5,242.5
4890,20251217,13,46,10,4890,1,2,579.0,364.77,0.0,579.0,0.0,1158.0,729.54,428.46000000000004
4891,20251104,15,47,11,4891,1,1,543.0,298.65000000000003,0.0,543.0,0.0,543.0,298.65000000000003,244.34999999999997
4892,20250102,14,93,19,4892,1,2,203.0,115.71,0.0,203.0,0.0,406.0,231.42,174.58
4893,20250830,19,19,3,4893,1,1,677.0,460.36,0.0,677.0,0.0,677.0,460.36,216.64
4894,20251023,18,81,17,4894,1,1,388.0,205.64000000000001,0.0,388.0,0.0,388.0,205.64000000000001,182.35999999999999
4895,20251101,21,100,5,4895,1,1,615.0,455.1,0.0,615.0,0.0,615.0,455.1,159.89999999999998
4896,20250328,20,58,3,4896,5,2,313.0,175.28000000000003,50.0,263.0,100.0,526.0,350.56000000000006,175.43999999999994
4897,20250622,21,88,16,4897,1,1,620.0,241.8,0.0,620.0,0.0,620.0,241.8,378.2
4898,20250608,14,39,17,4898,1,1,328.0,196.79999999999998,0.0,328.0,0.0,328.0,196.79999999999998,131.20000000000002
4899,20250222,16,36,17,4899,1,1,595.0,404.6,0.0,595.0,0.0,595.0,404.6,190.39999999999998
4900,20250906,20,12,5,4900,1,1,427.0,260.46999999999997,0.0,427.0,0.0,427.0,260.46999999999997,166.53000000000003
4901,20250515,16,9,11,4901,1,1,696.0,452.40000000000003,0.0,696.0,0.0,696.0,452.40000000000003,243.59999999999997
4902,20251212,15,60,12,4902,1,1,353.0,208.26999999999998,0.0,353.0,0.0,353.0,208.26999999999998,144.73000000000002
4903,20251203,21,81,12,4903,6,1,334.0,267.2,50.0,284.0,50.0,284.0,267.2,16.80000000000001
4904,20250921,14,49,12,4904,1,1,378.0,226.79999999999998,0.0,378.0,0.0,378.0,226.79999999999998,151.20000000000002
4905,20250201,20,88,7,4905,1,1,539.0,291.06,0.0,539.0,0.0,539.0,291.06,247.94
4906,20251018,11,13,17,4906,1,1,669.0,287.67,0.0,669.0,0.0,669.0,287.67,381.33
4907,20250220,19,43,3,4907,1,2,572.0,286.0,0.0,572.0,0.0,1144.0,572.0,572.0
4908,20251029,15,7,12,4908,3,2,263.0,144.65,131.5,131.5,263.0,263.0,289.3,-26.30000000000001
4909,20251205,18,62,6,4909,1,1,488.0,283.03999999999996,0.0,488.0,0.0,488.0,283.03999999999996,204.96000000000004
4910,20250630,18,86,14,4910,3,2,799.0,511.36,399.5,399.5,799.0,799.0,1022.72,-223.72000000000003
4911,20250714,14,98,3,4911,3,2,306.0,220.32,153.0,153.0,306.0,306.0,440.64,-134.64
4912,20250221,20,77,1,4912,1,1,493.0,325.38,0.0,493.0,0.0,493.0,325.38,167.62
4913,20250723,12,47,17,4913,1,1,494.0,237.12,0.0,494.0,0.0,494.0,237.12,256.88
4914,20250225,16,14,2,4914,1,1,590.0,218.3,0.0,590.0,0.0,590.0,218.3,371.7
4915,20251202,13,2,20,4915,1,1,352.0,242.88,0.0,352.0,0.0,352.0,242.88,109.12
4916,20250717,17,90,14,4916,1,2,548.0,361.68,0.0,548.0,0.0,1096.0,723.36,372.64
4917,20251030,13,87,9,4917,1,1,406.0,308.56,0.0,406.0,0.0,406.0,308.56,97.44
4918,20250809,17,97,10,4918,1,1,405.0,283.5,0.0,405.0,0.0,405.0,283.5,121.5
4920,20250723,14,35,18,4920,1,1,334.0,260.52,0.0,334.0,0.0,334.0,260.52,73.48000000000002
4921,20250420,16,99,17,4921,2,2,397.0,273.93,198.5,198.5,397.0,397.0,547.86,-150.86
4922,20250902,20,4,17,4922,1,1,563.0,422.25,0.0,563.0,0.0,563.0,422.25,140.75
4923,20250421,19,3,9,4923,1,1,709.0,347.40999999999997,0.0,709.0,0.0,709.0,347.40999999999997,361.59000000000003
4924,20250729,18,46,10,4924,1,1,741.0,444.59999999999997,0.0,741.0,0.0,741.0,444.59999999999997,296.40000000000003
4925,20250101,17,66,10,4925,1,1,515.0,226.6,0.0,515.0,0.0,515.0,226.6,288.4
4926,20250715,15,1,10,4926,1,1,394.0,263.98,0.0,394.0,0.0,394.0,263.98,130.01999999999998
4927,20251114,17,76,7,4927,3,2,672.0,356.16,336.0,336.0,672.0,672.0,712.32,-40.32000000000005
4928,20250402,20,41,17,4928,1,1,420.0,298.2,0.0,420.0,0.0,420.0,298.2,121.80000000000001
4929,20250101,17,21,7,4929,1,1,435.0,204.45,0.0,435.0,0.0,435.0,204.45,230.55
4930,20250929,21,15,12,4930,1,1,483.0,309.12,0.0,483.0,0.0,483.0,309.12,173.88
4931,20250327,17,43,20,4931,1,1,391.0,246.33,0.0,391.0,0.0,391.0,246.33,144.67
4932,20250902,16,84,5,4932,1,1,675.0,418.5,0.0,675.0,0.0,675.0,418.5,256.5
4933,20250718,14,82,11,4933,1,1,285.0,245.1,0.0,285.0,0.0,285.0,245.1,39.900000000000006
4934,20250207,18,74,12,4934,1,1,383.0,248.95000000000002,0.0,383.0,0.0,383.0,248.95000000000002,134.04999999999998
4936,20251016,17,25,15,4936,1,1,439.0,241.45000000000002,0.0,439.0,0.0,439.0,241.45000000000002,197.54999999999998
4937,20250101,18,30,2,4937,1,1,745.0,379.95,0.0,745.0,0.0,745.0,379.95,365.05
4938,20250424,17,49,11,4938,1,1,656.0,459.2,0.0,656.0,0.0,656.0,459.2,196.8
4939,20250508,12,22,19,4939,1,1,622.0,317.22,0.0,622.0,0.0,622.0,317.22,304.78
4940,20250222,14,23,16,4940,1,1,704.0,485.76,0.0,704.0,0.0,704.0,485.76,218.24
4941,20250513,19,15,6,4941,1,1,337.0,168.5,0.0,337.0,0.0,337.0,168.5,168.5
4942,20250815,19,80,3,4942,1,1,444.0,350.76,0.0,444.0,0.0,444.0,350.76,93.24000000000001
4943,20250605,17,83,9,4943,1,1,500.0,285.0,0.0,500.0,0.0,500.0,285.0,215.0
4944,20250725,13,20,13,4944,1,1,479.0,282.60999999999996,0.0,479.0,0.0,479.0,282.60999999999996,196.39000000000004
4945,20251215,20,17,9,4945,1,1,467.0,364.26,0.0,467.0,0.0,467.0,364.26,102.74000000000001
4946,20250628,15,5,17,4946,1,1,446.0,280.98,0.0,446.0,0.0,446.0,280.98,165.01999999999998
4947,20250316,18,34,10,4947,1,1,355.0,220.1,0.0,355.0,0.0,355.0,220.1,134.9
4948,20250713,11,86,9,4948,1,1,704.0,337.91999999999996,0.0,704.0,0.0,704.0,337.91999999999996,366.08000000000004
4949,20250107,19,60,4,4949,1,1,818.0,654.4000000000001,0.0,818.0,0.0,818.0,654.4000000000001,163.5999999999999
4950,20250923,14,2,13,4950,1,1,201.0,130.65,0.0,201.0,0.0,201.0,130.65,70.35
4951,20250913,13,65,7,4951,1,1,304.0,161.12,0.0,304.0,0.0,304.0,161.12,142.88
4952,20250211,15,78,17,4952,1,1,468.0,290.16,0.0,468.0,0.0,468.0,290.16,177.83999999999997
4953,20250205,19,84,3,4953,1,1,494.0,326.04,0.0,494.0,0.0,494.0,326.04,167.95999999999998
4954,20250705,18,93,12,4954,1,1,283.0,226.4,0.0,283.0,0.0,283.0,226.4,56.599999999999994
4955,20250608,21,73,10,4955,1,1,528.0,232.32,0.0,528.0,0.0,528.0,232.32,295.68
4956,20250627,17,37,10,4956,1,1,382.0,259.76,0.0,382.0,0.0,382.0,259.76,122.24000000000001
4957,20250814,17,93,1,4957,1,1,227.0,113.5,0.0,227.0,0.0,227.0,113.5,113.5
4958,20250613,16,18,2,4958,1,1,426.0,268.38,0.0,426.0,0.0,426.0,268.38,157.62
4959,20250212,17,45,20,4959,1,1,355.0,220.1,0.0,355.0,0.0,355.0,220.1,134.9
4960,20250305,14,56,13,4960,1,1,596.0,351.64,0.0,596.0,0.0,596.0,351.64,244.36
4961,20250711,17,58,6,4961,1,1,455.0,282.1,0.0,455.0,0.0,455.0,282.1,172.89999999999998
4962,20250116,14,50,12,4962,1,1,759.0,455.4,0.0,759.0,0.0,759.0,455.4,303.6
4963,20250702,13,84,17,4963,1,1,633.0,455.76,0.0,633.0,0.0,633.0,455.76,177.24
4964,20250808,17,43,7,4964,1,2,803.0,562.0999999999999,0.0,803.0,0.0,1606.0,1124.1999999999998,481.8000000000002
4965,20250621,12,32,9,4965,1,1,564.0,349.68,0.0,564.0,0.0,564.0,349.68,214.32
4966,20251020,21,66,19,4966,1,1,449.0,246.95000000000002,0.0,449.0,0.0,449.0,246.95000000000002,202.04999999999998
4967,20250205,17,11,13,4967,1,1,365.0,244.55,0.0,365.0,0.0,365.0,244.55,120.44999999999999
4968,20250228,19,69,13,4968,1,1,591.0,277.77,0.0,591.0,0.0,591.0,277.77,313.23
4969,20251226,11,16,13,4969,1,1,401.0,208.52,0.0,401.0,0.0,401.0,208.52,192.48
4970,20251020,15,28,4,4970,1,1,734.0,403.70000000000005,0.0,734.0,0.0,734.0,403.70000000000005,330.29999999999995
4971,20250422,20,76,13,4971,5,1,466.0,302.90000000000003,50.0,416.0,50.0,416.0,302.90000000000003,113.09999999999997
4972,20250915,15,32,11,4972,1,1,705.0,401.84999999999997,0.0,705.0,0.0,705.0,401.84999999999997,303.15000000000003
4973,20250222,19,70,11,4973,1,1,605.0,290.4,0.0,605.0,0.0,605.0,290.4,314.6
4974,20251210,18,42,20,4974,1,1,320.0,217.60000000000002,0.0,320.0,0.0,320.0,217.60000000000002,102.39999999999998
4975,20251020,19,68,5,4975,1,1,380.0,197.6,0.0,380.0,0.0,380.0,197.6,182.4
4976,20251004,19,38,9,4976,1,3,373.0,156.66,0.0,373.0,0.0,1119.0,469.98,649.02
4977,20250812,11,36,12,4977,1,1,639.0,402.57,0.0,639.0,0.0,639.0,402.57,236.43
4978,20250210,16,52,20,4978,1,1,643.0,514.4,0.0,643.0,0.0,643.0,514.4,128.60000000000002
4979,20250928,18,90,11,4979,1,1,613.0,386.19,0.0,613.0,0.0,613.0,386.19,226.81
4980,20250822,11,42,12,4980,1,1,633.0,512.73,0.0,633.0,0.0,633.0,512.73,120.26999999999998
4981,20250112,21,70,14,4981,1,1,378.0,189.0,0.0,378.0,0.0,378.0,189.0,189.0
4982,20251013,20,60,10,4982,1,1,371.0,222.6,0.0,371.0,0.0,371.0,222.6,148.4
4983,20251225,15,35,5,4983,1,1,547.0,235.21,0.0,547.0,0.0,547.0,235.21,311.78999999999996
4984,20250401,14,21,16,4984,1,1,547.0,278.97,0.0,547.0,0.0,547.0,278.97,268.03
4985,20250323,17,56,2,4985,1,1,571.0,325.46999999999997,0.0,571.0,0.0,571.0,325.46999999999997,245.53000000000003
4986,20251125,11,13,17,4986,1,2,142.0,85.2,0.0,142.0,0.0,284.0,170.4,113.6
4987,20251019,12,27,14,4987,1,1,713.0,420.66999999999996,0.0,713.0,0.0,713.0,420.66999999999996,292.33000000000004
4988,20251103,17,73,20,4988,1,1,611.0,391.04,0.0,611.0,0.0,611.0,391.04,219.95999999999998
4989,20250419,17,88,17,4989,1,1,488.0,273.28000000000003,0.0,488.0,0.0,488.0,273.28000000000003,214.71999999999997
4990,20250627,12,80,3,4990,1,1,648.0,544.3199999999999,0.0,648.0,0.0,648.0,544.3199999999999,103.68000000000006
4991,20250507,18,70,3,4991,1,1,736.0,397.44000000000005,0.0,736.0,0.0,736.0,397.44000000000005,338.55999999999995
4992,20250223,17,72,16,4992,1,1,451.0,252.56000000000003,0.0,451.0,0.0,451.0,252.56000000000003,198.43999999999997
4993,20250809,13,19,14,4993,6,1,288.0,172.79999999999998,50.0,238.0,50.0,238.0,172.79999999999998,65.20000000000002
4994,20250116,13,60,5,4994,1,1,405.0,251.1,0.0,405.0,0.0,405.0,251.1,153.9
4995,20250201,16,54,3,4995,6,1,540.0,275.4,50.0,490.0,50.0,490.0,275.4,214.60000000000002
4996,20251108,15,65,13,4996,1,2,690.0,331.2,0.0,690.0,0.0,1380.0,662.4,717.6
4997,20251110,17,33,12,4997,1,1,652.0,404.24,0.0,652.0,0.0,652.0,404.24,247.76
4998,20250123,11,86,17,4998,1,1,768.0,529.92,0.0,768.0,0.0,768.0,529.92,238.08000000000004
4999,20251204,20,67,1,4999,3,2,616.0,406.56,308.0,308.0,616.0,616.0,813.12,-197.12
5000,20251109,18,3,19,5000,1,1,718.0,531.32,0.0,718.0,0.0,718.0,531.32,186.67999999999995
5001,20251107,16,24,8,5001,1,1,617.0,388.71,0.0,617.0,0.0,617.0,388.71,228.29000000000002
5002,20251107,20,78,4,5002,1,1,302.0,196.3,0.0,302.0,0.0,302.0,196.3,105.69999999999999
5003,20250407,19,12,17,5003,1,1,689.0,385.84000000000003,0.0,689.0,0.0,689.0,385.84000000000003,303.15999999999997
5004,20251018,14,17,20,5004,1,1,492.0,280.44,0.0,492.0,0.0,492.0,280.44,211.56
5005,20251201,16,10,11,5005,1,1,354.0,169.92,0.0,354.0,0.0,354.0,169.92,184.08
5006,20251104,15,92,11,5006,1,1,507.0,324.48,0.0,507.0,0.0,507.0,324.48,182.51999999999998
